,Unnamed: 0,ID,Date,Cases,Cases_New,Type,Age,Sex,Source
9227408,9227408,MY,2020-01-20,7.0,0.0,Confirmed,Total,Total,JRC
9227409,9227409,MY,2020-01-20,0.0,0.0,Deaths,Total,Total,JRC
9227410,9227410,MY,2020-01-21,7.0,0.0,Active,Total,Total,JRC
9227411,9227411,MY,2020-01-21,7.0,0.0,Confirmed,Total,Total,JRC
9227412,9227412,MY,2020-01-21,0.0,0.0,Deaths,Total,Total,JRC
9227413,9227413,MY,2020-01-22,0.0,0.0,Active,Total,Total,JHU
9227414,9227414,MY,2020-01-22,7.0,0.0,Active,Total,Total,JRC
9227415,9227415,MY,2020-01-22,0.0,0.0,Confirmed,Total,Total,JHU
9227416,9227416,MY,2020-01-22,7.0,0.0,Confirmed,Total,Total,JRC
9227417,9227417,MY,2020-01-22,0.0,0.0,Deaths,Total,Total,JHU
9227418,9227418,MY,2020-01-22,0.0,0.0,Deaths,Total,Total,JRC
9227419,9227419,MY,2020-01-22,0.0,0.0,Recovered,Total,Total,JHU
9227420,9227420,MY,2020-01-23,0.0,0.0,Active,Total,Total,JHU
9227421,9227421,MY,2020-01-23,7.0,0.0,Active,Total,Total,JRC
9227422,9227422,MY,2020-01-23,0.0,0.0,Confirmed,Total,Total,JHU
9227423,9227423,MY,2020-01-23,7.0,0.0,Confirmed,Total,Total,JRC
9227424,9227424,MY,2020-01-23,0.0,0.0,Deaths,Total,Total,JHU
9227425,9227425,MY,2020-01-23,0.0,0.0,Deaths,Total,Total,JRC
9227426,9227426,MY,2020-01-23,0.0,0.0,Recovered,Total,Total,JHU
9227427,9227427,MY,2020-01-24,0.0,0.0,Active,Total,Total,JHU
9227428,9227428,MY,2020-01-24,7.0,0.0,Active,Total,Total,JRC
9227429,9227429,MY,2020-01-24,0.0,0.0,Confirmed,Total,Total,JHU
9227430,9227430,MY,2020-01-24,7.0,0.0,Confirmed,Total,Total,JRC
9227431,9227431,MY,2020-01-24,0.0,0.0,Deaths,Total,Total,JHU
9227432,9227432,MY,2020-01-24,0.0,0.0,Deaths,Total,Total,JRC
9227433,9227433,MY,2020-01-24,0.0,0.0,Recovered,Total,Total,JHU
9227434,9227434,MY,2020-01-25,3.0,3.0,Active,Total,Total,JHU
9227435,9227435,MY,2020-01-25,7.0,0.0,Active,Total,Total,JRC
9227436,9227436,MY,2020-01-25,3.0,3.0,Confirmed,Total,Total,JHU
9227437,9227437,MY,2020-01-25,7.0,0.0,Confirmed,Total,Total,JRC
9227438,9227438,MY,2020-01-25,0.0,0.0,Deaths,Total,Total,JHU
9227439,9227439,MY,2020-01-25,0.0,0.0,Deaths,Total,Total,JRC
9227440,9227440,MY,2020-01-25,0.0,0.0,Recovered,Total,Total,JHU
9227441,9227441,MY,2020-01-26,4.0,1.0,Active,Total,Total,JHU
9227442,9227442,MY,2020-01-26,4.0,-3.0,Active,Total,Total,JRC
9227443,9227443,MY,2020-01-26,4.0,1.0,Confirmed,Total,Total,JHU
9227444,9227444,MY,2020-01-26,4.0,-3.0,Confirmed,Total,Total,JRC
9227445,9227445,MY,2020-01-26,0.0,0.0,Deaths,Total,Total,JHU
9227446,9227446,MY,2020-01-26,0.0,0.0,Deaths,Total,Total,JRC
9227447,9227447,MY,2020-01-26,0.0,0.0,Recovered,Total,Total,JHU
9227448,9227448,MY,2020-01-27,4.0,0.0,Active,Total,Total,JHU
9227449,9227449,MY,2020-01-27,4.0,0.0,Active,Total,Total,JRC
9227450,9227450,MY,2020-01-27,4.0,0.0,Confirmed,Total,Total,JHU
9227451,9227451,MY,2020-01-27,4.0,0.0,Confirmed,Total,Total,JRC
9227452,9227452,MY,2020-01-27,0.0,0.0,Deaths,Total,Total,JHU
9227453,9227453,MY,2020-01-27,0.0,0.0,Deaths,Total,Total,JRC
9227454,9227454,MY,2020-01-27,0.0,0.0,Recovered,Total,Total,JHU
9227455,9227455,MY,2020-01-28,4.0,0.0,Active,Total,Total,JHU
9227456,9227456,MY,2020-01-28,4.0,0.0,Active,Total,Total,JRC
9227457,9227457,MY,2020-01-28,4.0,0.0,Confirmed,Total,Total,JHU
9227458,9227458,MY,2020-01-28,4.0,0.0,Confirmed,Total,Total,JRC
9227459,9227459,MY,2020-01-28,0.0,0.0,Deaths,Total,Total,JHU
9227460,9227460,MY,2020-01-28,0.0,0.0,Deaths,Total,Total,JRC
9227461,9227461,MY,2020-01-28,0.0,0.0,Recovered,Total,Total,JHU
9227462,9227462,MY,2020-01-29,7.0,3.0,Active,Total,Total,JHU
9227463,9227463,MY,2020-01-29,4.0,0.0,Active,Total,Total,JRC
9227464,9227464,MY,2020-01-29,7.0,3.0,Confirmed,Total,Total,JHU
9227465,9227465,MY,2020-01-29,4.0,0.0,Confirmed,Total,Total,JRC
9227466,9227466,MY,2020-01-29,0.0,0.0,Deaths,Total,Total,JHU
9227467,9227467,MY,2020-01-29,0.0,0.0,Deaths,Total,Total,JRC
9227468,9227468,MY,2020-01-29,0.0,0.0,Recovered,Total,Total,JHU
9227469,9227469,MY,2020-01-30,8.0,1.0,Active,Total,Total,JHU
9227470,9227470,MY,2020-01-30,7.0,3.0,Active,Total,Total,JRC
9227471,9227471,MY,2020-01-30,8.0,1.0,Confirmed,Total,Total,JHU
9227472,9227472,MY,2020-01-30,7.0,3.0,Confirmed,Total,Total,JRC
9227473,9227473,MY,2020-01-30,0.0,0.0,Deaths,Total,Total,JHU
9227474,9227474,MY,2020-01-30,0.0,0.0,Deaths,Total,Total,JRC
9227475,9227475,MY,2020-01-30,0.0,0.0,Recovered,Total,Total,JHU
9227476,9227476,MY,2020-01-31,8.0,0.0,Active,Total,Total,JHU
9227477,9227477,MY,2020-01-31,8.0,1.0,Active,Total,Total,JRC
9227478,9227478,MY,2020-01-31,8.0,0.0,Confirmed,Total,Total,JHU
9227479,9227479,MY,2020-01-31,8.0,1.0,Confirmed,Total,Total,JRC
9227480,9227480,MY,2020-01-31,0.0,0.0,Deaths,Total,Total,JHU
9227481,9227481,MY,2020-01-31,0.0,0.0,Deaths,Total,Total,JRC
9227482,9227482,MY,2020-01-31,0.0,0.0,Recovered,Total,Total,JHU
9227483,9227483,MY,2020-02-01,8.0,0.0,Active,Total,Total,JHU
9227484,9227484,MY,2020-02-01,8.0,0.0,Active,Total,Total,JRC
9227485,9227485,MY,2020-02-01,8.0,0.0,Confirmed,Total,Total,JHU
9227486,9227486,MY,2020-02-01,8.0,0.0,Confirmed,Total,Total,JRC
9227487,9227487,MY,2020-02-01,0.0,0.0,Deaths,Total,Total,JHU
9227488,9227488,MY,2020-02-01,0.0,0.0,Deaths,Total,Total,JRC
9227489,9227489,MY,2020-02-01,0.0,0.0,Recovered,Total,Total,JHU
9227490,9227490,MY,2020-02-02,8.0,0.0,Active,Total,Total,JHU
9227491,9227491,MY,2020-02-02,8.0,0.0,Active,Total,Total,JRC
9227492,9227492,MY,2020-02-02,8.0,0.0,Confirmed,Total,Total,JHU
9227493,9227493,MY,2020-02-02,8.0,0.0,Confirmed,Total,Total,JRC
9227494,9227494,MY,2020-02-02,0.0,0.0,Deaths,Total,Total,JHU
9227495,9227495,MY,2020-02-02,0.0,0.0,Deaths,Total,Total,JRC
9227496,9227496,MY,2020-02-02,0.0,0.0,Recovered,Total,Total,JHU
9227497,9227497,MY,2020-02-03,8.0,0.0,Active,Total,Total,JHU
9227498,9227498,MY,2020-02-03,8.0,0.0,Active,Total,Total,JRC
9227499,9227499,MY,2020-02-03,8.0,0.0,Confirmed,Total,Total,JHU
9227500,9227500,MY,2020-02-03,8.0,0.0,Confirmed,Total,Total,JRC
9227501,9227501,MY,2020-02-03,0.0,0.0,Deaths,Total,Total,JHU
9227502,9227502,MY,2020-02-03,0.0,0.0,Deaths,Total,Total,JRC
9227503,9227503,MY,2020-02-03,0.0,0.0,Recovered,Total,Total,JHU
9227504,9227504,MY,2020-02-04,10.0,2.0,Active,Total,Total,JHU
9227505,9227505,MY,2020-02-04,9.0,1.0,Active,Total,Total,JRC
9227506,9227506,MY,2020-02-04,10.0,2.0,Confirmed,Total,Total,JHU
9227507,9227507,MY,2020-02-04,9.0,1.0,Confirmed,Total,Total,JRC
9227508,9227508,MY,2020-02-04,0.0,0.0,Deaths,Total,Total,JHU
9227509,9227509,MY,2020-02-04,0.0,0.0,Deaths,Total,Total,JRC
9227510,9227510,MY,2020-02-04,0.0,0.0,Recovered,Total,Total,JHU
9227511,9227511,MY,2020-02-05,12.0,2.0,Active,Total,Total,JHU
9227512,9227512,MY,2020-02-05,10.0,1.0,Active,Total,Total,JRC
9227513,9227513,MY,2020-02-05,12.0,2.0,Confirmed,Total,Total,JHU
9227514,9227514,MY,2020-02-05,10.0,1.0,Confirmed,Total,Total,JRC
9227515,9227515,MY,2020-02-05,0.0,0.0,Deaths,Total,Total,JHU
9227516,9227516,MY,2020-02-05,0.0,0.0,Deaths,Total,Total,JRC
9227517,9227517,MY,2020-02-05,0.0,0.0,Recovered,Total,Total,JHU
9227518,9227518,MY,2020-02-06,12.0,0.0,Active,Total,Total,JHU
9227519,9227519,MY,2020-02-06,12.0,2.0,Active,Total,Total,JRC
9227520,9227520,MY,2020-02-06,12.0,0.0,Confirmed,Total,Total,JHU
9227521,9227521,MY,2020-02-06,12.0,2.0,Confirmed,Total,Total,JRC
9227522,9227522,MY,2020-02-06,0.0,0.0,Deaths,Total,Total,JHU
9227523,9227523,MY,2020-02-06,0.0,0.0,Deaths,Total,Total,JRC
9227524,9227524,MY,2020-02-06,0.0,0.0,Recovered,Total,Total,JHU
9227525,9227525,MY,2020-02-07,11.0,-1.0,Active,Total,Total,JHU
9227526,9227526,MY,2020-02-07,14.0,2.0,Active,Total,Total,JRC
9227527,9227527,MY,2020-02-07,12.0,0.0,Confirmed,Total,Total,JHU
9227528,9227528,MY,2020-02-07,14.0,2.0,Confirmed,Total,Total,JRC
9227529,9227529,MY,2020-02-07,0.0,0.0,Deaths,Total,Total,JHU
9227530,9227530,MY,2020-02-07,0.0,0.0,Deaths,Total,Total,JRC
9227531,9227531,MY,2020-02-07,1.0,1.0,Recovered,Total,Total,JHU
9227532,9227532,MY,2020-02-08,15.0,4.0,Active,Total,Total,JHU
9227533,9227533,MY,2020-02-08,15.0,1.0,Active,Total,Total,JRC
9227534,9227534,MY,2020-02-08,16.0,4.0,Confirmed,Total,Total,JHU
9227535,9227535,MY,2020-02-08,15.0,1.0,Confirmed,Total,Total,JRC
9227536,9227536,MY,2020-02-08,0.0,0.0,Deaths,Total,Total,JHU
9227537,9227537,MY,2020-02-08,0.0,0.0,Deaths,Total,Total,JRC
9227538,9227538,MY,2020-02-08,1.0,0.0,Recovered,Total,Total,JHU
9227539,9227539,MY,2020-02-09,15.0,0.0,Active,Total,Total,JHU
9227540,9227540,MY,2020-02-09,16.0,1.0,Active,Total,Total,JRC
9227541,9227541,MY,2020-02-09,16.0,0.0,Confirmed,Total,Total,JHU
9227542,9227542,MY,2020-02-09,16.0,1.0,Confirmed,Total,Total,JRC
9227543,9227543,MY,2020-02-09,0.0,0.0,Deaths,Total,Total,JHU
9227544,9227544,MY,2020-02-09,0.0,0.0,Deaths,Total,Total,JRC
9227545,9227545,MY,2020-02-09,1.0,0.0,Recovered,Total,Total,JHU
9227546,9227546,MY,2020-02-10,17.0,2.0,Active,Total,Total,JHU
9227547,9227547,MY,2020-02-10,17.0,1.0,Active,Total,Total,JRC
9227548,9227548,MY,2020-02-10,18.0,2.0,Confirmed,Total,Total,JHU
9227549,9227549,MY,2020-02-10,17.0,1.0,Confirmed,Total,Total,JRC
9227550,9227550,MY,2020-02-10,0.0,0.0,Deaths,Total,Total,JHU
9227551,9227551,MY,2020-02-10,0.0,0.0,Deaths,Total,Total,JRC
9227552,9227552,MY,2020-02-10,1.0,0.0,Recovered,Total,Total,JHU
9227553,9227553,MY,2020-02-11,15.0,-2.0,Active,Total,Total,JHU
9227554,9227554,MY,2020-02-11,18.0,1.0,Active,Total,Total,JRC
9227555,9227555,MY,2020-02-11,18.0,0.0,Confirmed,Total,Total,JHU
9227556,9227556,MY,2020-02-11,18.0,1.0,Confirmed,Total,Total,JRC
9227557,9227557,MY,2020-02-11,0.0,0.0,Deaths,Total,Total,JHU
9227558,9227558,MY,2020-02-11,0.0,0.0,Deaths,Total,Total,JRC
9227559,9227559,MY,2020-02-11,3.0,2.0,Recovered,Total,Total,JHU
9227560,9227560,MY,2020-02-12,15.0,0.0,Active,Total,Total,JHU
9227561,9227561,MY,2020-02-12,18.0,0.0,Active,Total,Total,JRC
9227562,9227562,MY,2020-02-12,18.0,0.0,Confirmed,Total,Total,JHU
9227563,9227563,MY,2020-02-12,18.0,0.0,Confirmed,Total,Total,JRC
9227564,9227564,MY,2020-02-12,0.0,0.0,Deaths,Total,Total,JHU
9227565,9227565,MY,2020-02-12,0.0,0.0,Deaths,Total,Total,JRC
9227566,9227566,MY,2020-02-12,3.0,0.0,Recovered,Total,Total,JHU
9227567,9227567,MY,2020-02-13,16.0,1.0,Active,Total,Total,JHU
9227568,9227568,MY,2020-02-13,18.0,0.0,Active,Total,Total,JRC
9227569,9227569,MY,2020-02-13,19.0,1.0,Confirmed,Total,Total,JHU
9227570,9227570,MY,2020-02-13,18.0,0.0,Confirmed,Total,Total,JRC
9227571,9227571,MY,2020-02-13,0.0,0.0,Deaths,Total,Total,JHU
9227572,9227572,MY,2020-02-13,0.0,0.0,Deaths,Total,Total,JRC
9227573,9227573,MY,2020-02-13,3.0,0.0,Recovered,Total,Total,JHU
9227574,9227574,MY,2020-02-14,16.0,0.0,Active,Total,Total,JHU
9227575,9227575,MY,2020-02-14,19.0,1.0,Active,Total,Total,JRC
9227576,9227576,MY,2020-02-14,19.0,0.0,Confirmed,Total,Total,JHU
9227577,9227577,MY,2020-02-14,19.0,1.0,Confirmed,Total,Total,JRC
9227578,9227578,MY,2020-02-14,0.0,0.0,Deaths,Total,Total,JHU
9227579,9227579,MY,2020-02-14,0.0,0.0,Deaths,Total,Total,JRC
9227580,9227580,MY,2020-02-14,3.0,0.0,Recovered,Total,Total,JHU
9227581,9227581,MY,2020-02-15,15.0,-1.0,Active,Total,Total,JHU
9227582,9227582,MY,2020-02-15,19.0,0.0,Active,Total,Total,JRC
9227583,9227583,MY,2020-02-15,22.0,3.0,Confirmed,Total,Total,JHU
9227584,9227584,MY,2020-02-15,19.0,0.0,Confirmed,Total,Total,JRC
9227585,9227585,MY,2020-02-15,0.0,0.0,Deaths,Total,Total,JHU
9227586,9227586,MY,2020-02-15,0.0,0.0,Deaths,Total,Total,JRC
9227587,9227587,MY,2020-02-15,7.0,4.0,Recovered,Total,Total,JHU
9227588,9227588,MY,2020-02-16,15.0,0.0,Active,Total,Total,JHU
9227589,9227589,MY,2020-02-16,22.0,3.0,Active,Total,Total,JRC
9227590,9227590,MY,2020-02-16,22.0,0.0,Confirmed,Total,Total,JHU
9227591,9227591,MY,2020-02-16,22.0,3.0,Confirmed,Total,Total,JRC
9227592,9227592,MY,2020-02-16,0.0,0.0,Deaths,Total,Total,JHU
9227593,9227593,MY,2020-02-16,0.0,0.0,Deaths,Total,Total,JRC
9227594,9227594,MY,2020-02-16,7.0,0.0,Recovered,Total,Total,JHU
9227595,9227595,MY,2020-02-17,15.0,0.0,Active,Total,Total,JHU
9227596,9227596,MY,2020-02-17,22.0,0.0,Active,Total,Total,JRC
9227597,9227597,MY,2020-02-17,22.0,0.0,Confirmed,Total,Total,JHU
9227598,9227598,MY,2020-02-17,22.0,0.0,Confirmed,Total,Total,JRC
9227599,9227599,MY,2020-02-17,0.0,0.0,Deaths,Total,Total,JHU
9227600,9227600,MY,2020-02-17,0.0,0.0,Deaths,Total,Total,JRC
9227601,9227601,MY,2020-02-17,7.0,0.0,Recovered,Total,Total,JHU
9227602,9227602,MY,2020-02-18,9.0,-6.0,Active,Total,Total,JHU
9227603,9227603,MY,2020-02-18,22.0,0.0,Active,Total,Total,JRC
9227604,9227604,MY,2020-02-18,22.0,0.0,Confirmed,Total,Total,JHU
9227605,9227605,MY,2020-02-18,22.0,0.0,Confirmed,Total,Total,JRC
9227606,9227606,MY,2020-02-18,0.0,0.0,Deaths,Total,Total,JHU
9227607,9227607,MY,2020-02-18,0.0,0.0,Deaths,Total,Total,JRC
9227608,9227608,MY,2020-02-18,13.0,6.0,Recovered,Total,Total,JHU
9227609,9227609,MY,2020-02-19,7.0,-2.0,Active,Total,Total,JHU
9227610,9227610,MY,2020-02-19,22.0,0.0,Active,Total,Total,JRC
9227611,9227611,MY,2020-02-19,22.0,0.0,Confirmed,Total,Total,JHU
9227612,9227612,MY,2020-02-19,22.0,0.0,Confirmed,Total,Total,JRC
9227613,9227613,MY,2020-02-19,0.0,0.0,Deaths,Total,Total,JHU
9227614,9227614,MY,2020-02-19,0.0,0.0,Deaths,Total,Total,JRC
9227615,9227615,MY,2020-02-19,15.0,2.0,Recovered,Total,Total,JHU
9227616,9227616,MY,2020-02-20,7.0,0.0,Active,Total,Total,JHU
9227617,9227617,MY,2020-02-20,22.0,0.0,Active,Total,Total,JRC
9227618,9227618,MY,2020-02-20,22.0,0.0,Confirmed,Total,Total,JHU
9227619,9227619,MY,2020-02-20,22.0,0.0,Confirmed,Total,Total,JRC
9227620,9227620,MY,2020-02-20,0.0,0.0,Deaths,Total,Total,JHU
9227621,9227621,MY,2020-02-20,0.0,0.0,Deaths,Total,Total,JRC
9227622,9227622,MY,2020-02-20,15.0,0.0,Recovered,Total,Total,JHU
9227623,9227623,MY,2020-02-21,7.0,0.0,Active,Total,Total,JHU
9227624,9227624,MY,2020-02-21,22.0,0.0,Active,Total,Total,JRC
9227625,9227625,MY,2020-02-21,22.0,0.0,Confirmed,Total,Total,JHU
9227626,9227626,MY,2020-02-21,22.0,0.0,Confirmed,Total,Total,JRC
9227627,9227627,MY,2020-02-21,0.0,0.0,Deaths,Total,Total,JHU
9227628,9227628,MY,2020-02-21,0.0,0.0,Deaths,Total,Total,JRC
9227629,9227629,MY,2020-02-21,15.0,0.0,Recovered,Total,Total,JHU
9227630,9227630,MY,2020-02-22,7.0,0.0,Active,Total,Total,JHU
9227631,9227631,MY,2020-02-22,22.0,0.0,Active,Total,Total,JRC
9227632,9227632,MY,2020-02-22,22.0,0.0,Confirmed,Total,Total,JHU
9227633,9227633,MY,2020-02-22,22.0,0.0,Confirmed,Total,Total,JRC
9227634,9227634,MY,2020-02-22,0.0,0.0,Deaths,Total,Total,JHU
9227635,9227635,MY,2020-02-22,0.0,0.0,Deaths,Total,Total,JRC
9227636,9227636,MY,2020-02-22,15.0,0.0,Recovered,Total,Total,JHU
9227637,9227637,MY,2020-02-23,7.0,0.0,Active,Total,Total,JHU
9227638,9227638,MY,2020-02-23,22.0,0.0,Active,Total,Total,JRC
9227639,9227639,MY,2020-02-23,22.0,0.0,Confirmed,Total,Total,JHU
9227640,9227640,MY,2020-02-23,22.0,0.0,Confirmed,Total,Total,JRC
9227641,9227641,MY,2020-02-23,0.0,0.0,Deaths,Total,Total,JHU
9227642,9227642,MY,2020-02-23,0.0,0.0,Deaths,Total,Total,JRC
9227643,9227643,MY,2020-02-23,15.0,0.0,Recovered,Total,Total,JHU
9227644,9227644,MY,2020-02-24,4.0,-3.0,Active,Total,Total,JHU
9227645,9227645,MY,2020-02-24,22.0,0.0,Active,Total,Total,JRC
9227646,9227646,MY,2020-02-24,22.0,0.0,Confirmed,Total,Total,JHU
9227647,9227647,MY,2020-02-24,22.0,0.0,Confirmed,Total,Total,JRC
9227648,9227648,MY,2020-02-24,0.0,0.0,Deaths,Total,Total,JHU
9227649,9227649,MY,2020-02-24,0.0,0.0,Deaths,Total,Total,JRC
9227650,9227650,MY,2020-02-24,18.0,3.0,Recovered,Total,Total,JHU
9227651,9227651,MY,2020-02-25,4.0,0.0,Active,Total,Total,JHU
9227652,9227652,MY,2020-02-25,22.0,0.0,Active,Total,Total,JRC
9227653,9227653,MY,2020-02-25,22.0,0.0,Confirmed,Total,Total,JHU
9227654,9227654,MY,2020-02-25,22.0,0.0,Confirmed,Total,Total,JRC
9227655,9227655,MY,2020-02-25,0.0,0.0,Deaths,Total,Total,JHU
9227656,9227656,MY,2020-02-25,0.0,0.0,Deaths,Total,Total,JRC
9227657,9227657,MY,2020-02-25,18.0,0.0,Recovered,Total,Total,JHU
9227658,9227658,MY,2020-02-26,4.0,0.0,Active,Total,Total,JHU
9227659,9227659,MY,2020-02-26,22.0,0.0,Active,Total,Total,JRC
9227660,9227660,MY,2020-02-26,22.0,0.0,Confirmed,Total,Total,JHU
9227661,9227661,MY,2020-02-26,22.0,0.0,Confirmed,Total,Total,JRC
9227662,9227662,MY,2020-02-26,0.0,0.0,Deaths,Total,Total,JHU
9227663,9227663,MY,2020-02-26,0.0,0.0,Deaths,Total,Total,JRC
9227664,9227664,MY,2020-02-26,18.0,0.0,Recovered,Total,Total,JHU
9227665,9227665,MY,2020-02-27,5.0,1.0,Active,Total,Total,JHU
9227666,9227666,MY,2020-02-27,22.0,0.0,Active,Total,Total,JRC
9227667,9227667,MY,2020-02-27,23.0,1.0,Confirmed,Total,Total,JHU
9227668,9227668,MY,2020-02-27,22.0,0.0,Confirmed,Total,Total,JRC
9227669,9227669,MY,2020-02-27,0.0,0.0,Deaths,Total,Total,JHU
9227670,9227670,MY,2020-02-27,0.0,0.0,Deaths,Total,Total,JRC
9227671,9227671,MY,2020-02-27,18.0,0.0,Recovered,Total,Total,JHU
9227672,9227672,MY,2020-02-28,5.0,0.0,Active,Total,Total,JHU
9227673,9227673,MY,2020-02-28,24.0,2.0,Active,Total,Total,JRC
9227674,9227674,MY,2020-02-28,23.0,0.0,Confirmed,Total,Total,JHU
9227675,9227675,MY,2020-02-28,24.0,2.0,Confirmed,Total,Total,JRC
9227676,9227676,MY,2020-02-28,0.0,0.0,Deaths,Total,Total,JHU
9227677,9227677,MY,2020-02-28,0.0,0.0,Deaths,Total,Total,JRC
9227678,9227678,MY,2020-02-28,18.0,0.0,Recovered,Total,Total,JHU
9227679,9227679,MY,2020-02-29,7.0,2.0,Active,Total,Total,JHU
9227680,9227680,MY,2020-02-29,25.0,1.0,Active,Total,Total,JRC
9227681,9227681,MY,2020-02-29,25.0,2.0,Confirmed,Total,Total,JHU
9227682,9227682,MY,2020-02-29,25.0,1.0,Confirmed,Total,Total,JRC
9227683,9227683,MY,2020-02-29,0.0,0.0,Deaths,Total,Total,JHU
9227684,9227684,MY,2020-02-29,0.0,0.0,Deaths,Total,Total,JRC
9227685,9227685,MY,2020-02-29,18.0,0.0,Recovered,Total,Total,JHU
9227686,9227686,MY,2020-03-01,11.0,4.0,Active,Total,Total,JHU
9227687,9227687,MY,2020-03-01,25.0,0.0,Active,Total,Total,JRC
9227688,9227688,MY,2020-03-01,29.0,4.0,Confirmed,Total,Total,JHU
9227689,9227689,MY,2020-03-01,25.0,0.0,Confirmed,Total,Total,JRC
9227690,9227690,MY,2020-03-01,0.0,0.0,Deaths,Total,Total,JHU
9227691,9227691,MY,2020-03-01,0.0,0.0,Deaths,Total,Total,JRC
9227692,9227692,MY,2020-03-01,18.0,0.0,Recovered,Total,Total,JHU
9227693,9227693,MY,2020-03-02,11.0,0.0,Active,Total,Total,JHU
9227694,9227694,MY,2020-03-02,25.0,0.0,Active,Total,Total,JRC
9227695,9227695,MY,2020-03-02,29.0,0.0,Confirmed,Total,Total,JHU
9227696,9227696,MY,2020-03-02,25.0,0.0,Confirmed,Total,Total,JRC
