,Unnamed: 0,ID,Date,Cases,Cases_New,Type,Age,Sex,Source
7261015,7261015,ES,2020-01-07,24.0,0.0,Recovered,Total,Total,JRC
7261016,7261016,ES,2020-01-08,40.0,0.0,Active,Total,Total,JRC
7261017,7261017,ES,2020-01-08,40.0,0.0,Confirmed,Total,Total,JRC
7261018,7261018,ES,2020-01-08,1.0,0.0,Deaths,Total,Total,JRC
7261019,7261019,ES,2020-01-08,0.0,0.0,Hospitalized,Total,Total,JRC
7261020,7261020,ES,2020-01-08,7.0,0.0,ICU,Total,Total,JRC
7261021,7261021,ES,2020-01-08,24.0,0.0,Recovered,Total,Total,JRC
7261022,7261022,ES,2020-01-09,40.0,0.0,Active,Total,Total,JRC
7261023,7261023,ES,2020-01-09,40.0,0.0,Confirmed,Total,Total,JRC
7261024,7261024,ES,2020-01-09,1.0,0.0,Deaths,Total,Total,JRC
7261025,7261025,ES,2020-01-09,0.0,0.0,Hospitalized,Total,Total,JRC
7261026,7261026,ES,2020-01-09,7.0,0.0,ICU,Total,Total,JRC
7261027,7261027,ES,2020-01-09,24.0,0.0,Recovered,Total,Total,JRC
7261028,7261028,ES,2020-01-10,40.0,0.0,Active,Total,Total,JRC
7261029,7261029,ES,2020-01-10,40.0,0.0,Confirmed,Total,Total,JRC
7261030,7261030,ES,2020-01-10,1.0,0.0,Deaths,Total,Total,JRC
7261031,7261031,ES,2020-01-10,0.0,0.0,Hospitalized,Total,Total,JRC
7261032,7261032,ES,2020-01-10,7.0,0.0,ICU,Total,Total,JRC
7261033,7261033,ES,2020-01-10,24.0,0.0,Recovered,Total,Total,JRC
7261034,7261034,ES,2020-01-11,40.0,0.0,Active,Total,Total,JRC
7261035,7261035,ES,2020-01-11,40.0,0.0,Confirmed,Total,Total,JRC
7261036,7261036,ES,2020-01-11,1.0,0.0,Deaths,Total,Total,JRC
7261037,7261037,ES,2020-01-11,0.0,0.0,Hospitalized,Total,Total,JRC
7261038,7261038,ES,2020-01-11,7.0,0.0,ICU,Total,Total,JRC
7261039,7261039,ES,2020-01-11,24.0,0.0,Recovered,Total,Total,JRC
7261040,7261040,ES,2020-01-12,40.0,0.0,Active,Total,Total,JRC
7261041,7261041,ES,2020-01-12,40.0,0.0,Confirmed,Total,Total,JRC
7261042,7261042,ES,2020-01-12,1.0,0.0,Deaths,Total,Total,JRC
7261043,7261043,ES,2020-01-12,0.0,0.0,Hospitalized,Total,Total,JRC
7261044,7261044,ES,2020-01-12,7.0,0.0,ICU,Total,Total,JRC
7261045,7261045,ES,2020-01-12,24.0,0.0,Recovered,Total,Total,JRC
7261046,7261046,ES,2020-01-13,40.0,0.0,Active,Total,Total,JRC
7261047,7261047,ES,2020-01-13,40.0,0.0,Confirmed,Total,Total,JRC
7261048,7261048,ES,2020-01-13,1.0,0.0,Deaths,Total,Total,JRC
7261049,7261049,ES,2020-01-13,0.0,0.0,Hospitalized,Total,Total,JRC
7261050,7261050,ES,2020-01-13,7.0,0.0,ICU,Total,Total,JRC
7261051,7261051,ES,2020-01-13,24.0,0.0,Recovered,Total,Total,JRC
7261052,7261052,ES,2020-01-14,40.0,0.0,Active,Total,Total,JRC
7261053,7261053,ES,2020-01-14,40.0,0.0,Confirmed,Total,Total,JRC
7261054,7261054,ES,2020-01-14,1.0,0.0,Deaths,Total,Total,JRC
7261055,7261055,ES,2020-01-14,0.0,0.0,Hospitalized,Total,Total,JRC
7261056,7261056,ES,2020-01-14,7.0,0.0,ICU,Total,Total,JRC
7261057,7261057,ES,2020-01-14,24.0,0.0,Recovered,Total,Total,JRC
7261058,7261058,ES,2020-01-15,40.0,0.0,Active,Total,Total,JRC
7261059,7261059,ES,2020-01-15,40.0,0.0,Confirmed,Total,Total,JRC
7261060,7261060,ES,2020-01-15,1.0,0.0,Deaths,Total,Total,JRC
7261061,7261061,ES,2020-01-15,0.0,0.0,Hospitalized,Total,Total,JRC
7261062,7261062,ES,2020-01-15,7.0,0.0,ICU,Total,Total,JRC
7261063,7261063,ES,2020-01-15,24.0,0.0,Recovered,Total,Total,JRC
7261064,7261064,ES,2020-01-16,40.0,0.0,Active,Total,Total,JRC
7261065,7261065,ES,2020-01-16,40.0,0.0,Confirmed,Total,Total,JRC
7261066,7261066,ES,2020-01-16,1.0,0.0,Deaths,Total,Total,JRC
7261067,7261067,ES,2020-01-16,0.0,0.0,Hospitalized,Total,Total,JRC
7261068,7261068,ES,2020-01-16,7.0,0.0,ICU,Total,Total,JRC
7261069,7261069,ES,2020-01-16,24.0,0.0,Recovered,Total,Total,JRC
7261070,7261070,ES,2020-01-17,40.0,0.0,Active,Total,Total,JRC
7261071,7261071,ES,2020-01-17,40.0,0.0,Confirmed,Total,Total,JRC
7261072,7261072,ES,2020-01-17,1.0,0.0,Deaths,Total,Total,JRC
7261073,7261073,ES,2020-01-17,0.0,0.0,Hospitalized,Total,Total,JRC
7261074,7261074,ES,2020-01-17,7.0,0.0,ICU,Total,Total,JRC
7261075,7261075,ES,2020-01-17,24.0,0.0,Recovered,Total,Total,JRC
7261076,7261076,ES,2020-01-18,40.0,0.0,Active,Total,Total,JRC
7261077,7261077,ES,2020-01-18,40.0,0.0,Confirmed,Total,Total,JRC
7261078,7261078,ES,2020-01-18,1.0,0.0,Deaths,Total,Total,JRC
7261079,7261079,ES,2020-01-18,0.0,0.0,Hospitalized,Total,Total,JRC
7261080,7261080,ES,2020-01-18,7.0,0.0,ICU,Total,Total,JRC
7261081,7261081,ES,2020-01-18,24.0,0.0,Recovered,Total,Total,JRC
7261082,7261082,ES,2020-01-19,40.0,0.0,Active,Total,Total,JRC
7261083,7261083,ES,2020-01-19,40.0,0.0,Confirmed,Total,Total,JRC
7261084,7261084,ES,2020-01-19,1.0,0.0,Deaths,Total,Total,JRC
7261085,7261085,ES,2020-01-19,0.0,0.0,Hospitalized,Total,Total,JRC
7261086,7261086,ES,2020-01-19,7.0,0.0,ICU,Total,Total,JRC
7261087,7261087,ES,2020-01-19,24.0,0.0,Recovered,Total,Total,JRC
7261088,7261088,ES,2020-01-20,40.0,0.0,Active,Total,Total,JRC
7261089,7261089,ES,2020-01-20,40.0,0.0,Confirmed,Total,Total,JRC
7261090,7261090,ES,2020-01-20,1.0,0.0,Deaths,Total,Total,JRC
7261091,7261091,ES,2020-01-20,0.0,0.0,Hospitalized,Total,Total,JRC
7261092,7261092,ES,2020-01-20,7.0,0.0,ICU,Total,Total,JRC
7261093,7261093,ES,2020-01-20,24.0,0.0,Recovered,Total,Total,JRC
7261094,7261094,ES,2020-01-21,40.0,0.0,Active,Total,Total,JRC
7261095,7261095,ES,2020-01-21,40.0,0.0,Confirmed,Total,Total,JRC
7261096,7261096,ES,2020-01-21,1.0,0.0,Deaths,Total,Total,JRC
7261097,7261097,ES,2020-01-21,0.0,0.0,Hospitalized,Total,Total,JRC
7261098,7261098,ES,2020-01-21,7.0,0.0,ICU,Total,Total,JRC
7261099,7261099,ES,2020-01-21,24.0,0.0,Recovered,Total,Total,JRC
7261100,7261100,ES,2020-01-22,0.0,0.0,Active,Total,Total,JHU
7261101,7261101,ES,2020-01-22,40.0,0.0,Active,Total,Total,JRC
7261102,7261102,ES,2020-01-22,0.0,0.0,Confirmed,Total,Total,JHU
7261103,7261103,ES,2020-01-22,40.0,0.0,Confirmed,Total,Total,JRC
7261104,7261104,ES,2020-01-22,0.0,0.0,Deaths,Total,Total,JHU
7261105,7261105,ES,2020-01-22,1.0,0.0,Deaths,Total,Total,JRC
7261106,7261106,ES,2020-01-22,0.0,0.0,Hospitalized,Total,Total,JRC
7261107,7261107,ES,2020-01-22,7.0,0.0,ICU,Total,Total,JRC
7261108,7261108,ES,2020-01-22,0.0,0.0,Recovered,Total,Total,JHU
7261109,7261109,ES,2020-01-22,24.0,0.0,Recovered,Total,Total,JRC
7261110,7261110,ES,2020-01-23,0.0,0.0,Active,Total,Total,JHU
7261111,7261111,ES,2020-01-23,40.0,0.0,Active,Total,Total,JRC
7261112,7261112,ES,2020-01-23,0.0,0.0,Confirmed,Total,Total,JHU
7261113,7261113,ES,2020-01-23,40.0,0.0,Confirmed,Total,Total,JRC
7261114,7261114,ES,2020-01-23,0.0,0.0,Deaths,Total,Total,JHU
7261115,7261115,ES,2020-01-23,1.0,0.0,Deaths,Total,Total,JRC
7261116,7261116,ES,2020-01-23,0.0,0.0,Hospitalized,Total,Total,JRC
7261117,7261117,ES,2020-01-23,7.0,0.0,ICU,Total,Total,JRC
7261118,7261118,ES,2020-01-23,0.0,0.0,Recovered,Total,Total,JHU
7261119,7261119,ES,2020-01-23,24.0,0.0,Recovered,Total,Total,JRC
7261120,7261120,ES,2020-01-24,0.0,0.0,Active,Total,Total,JHU
7261121,7261121,ES,2020-01-24,40.0,0.0,Active,Total,Total,JRC
7261122,7261122,ES,2020-01-24,0.0,0.0,Confirmed,Total,Total,JHU
7261123,7261123,ES,2020-01-24,40.0,0.0,Confirmed,Total,Total,JRC
7261124,7261124,ES,2020-01-24,0.0,0.0,Deaths,Total,Total,JHU
7261125,7261125,ES,2020-01-24,1.0,0.0,Deaths,Total,Total,JRC
7261126,7261126,ES,2020-01-24,0.0,0.0,Hospitalized,Total,Total,JRC
7261127,7261127,ES,2020-01-24,7.0,0.0,ICU,Total,Total,JRC
7261128,7261128,ES,2020-01-24,0.0,0.0,Recovered,Total,Total,JHU
7261129,7261129,ES,2020-01-24,24.0,0.0,Recovered,Total,Total,JRC
7261130,7261130,ES,2020-01-25,0.0,0.0,Active,Total,Total,JHU
7261131,7261131,ES,2020-01-25,40.0,0.0,Active,Total,Total,JRC
7261132,7261132,ES,2020-01-25,0.0,0.0,Confirmed,Total,Total,JHU
7261133,7261133,ES,2020-01-25,40.0,0.0,Confirmed,Total,Total,JRC
7261134,7261134,ES,2020-01-25,0.0,0.0,Deaths,Total,Total,JHU
7261135,7261135,ES,2020-01-25,1.0,0.0,Deaths,Total,Total,JRC
7261136,7261136,ES,2020-01-25,0.0,0.0,Hospitalized,Total,Total,JRC
7261137,7261137,ES,2020-01-25,7.0,0.0,ICU,Total,Total,JRC
7261138,7261138,ES,2020-01-25,0.0,0.0,Recovered,Total,Total,JHU
7261139,7261139,ES,2020-01-25,24.0,0.0,Recovered,Total,Total,JRC
7261140,7261140,ES,2020-01-26,0.0,0.0,Active,Total,Total,JHU
7261141,7261141,ES,2020-01-26,40.0,0.0,Active,Total,Total,JRC
7261142,7261142,ES,2020-01-26,0.0,0.0,Confirmed,Total,Total,JHU
7261143,7261143,ES,2020-01-26,40.0,0.0,Confirmed,Total,Total,JRC
7261144,7261144,ES,2020-01-26,0.0,0.0,Deaths,Total,Total,JHU
7261145,7261145,ES,2020-01-26,1.0,0.0,Deaths,Total,Total,JRC
7261146,7261146,ES,2020-01-26,0.0,0.0,Hospitalized,Total,Total,JRC
7261147,7261147,ES,2020-01-26,7.0,0.0,ICU,Total,Total,JRC
7261148,7261148,ES,2020-01-26,0.0,0.0,Recovered,Total,Total,JHU
7261149,7261149,ES,2020-01-26,24.0,0.0,Recovered,Total,Total,JRC
7261150,7261150,ES,2020-01-27,0.0,0.0,Active,Total,Total,JHU
7261151,7261151,ES,2020-01-27,40.0,0.0,Active,Total,Total,JRC
7261152,7261152,ES,2020-01-27,0.0,0.0,Confirmed,Total,Total,JHU
7261153,7261153,ES,2020-01-27,40.0,0.0,Confirmed,Total,Total,JRC
7261154,7261154,ES,2020-01-27,0.0,0.0,Deaths,Total,Total,JHU
7261155,7261155,ES,2020-01-27,1.0,0.0,Deaths,Total,Total,JRC
7261156,7261156,ES,2020-01-27,0.0,0.0,Hospitalized,Total,Total,JRC
7261157,7261157,ES,2020-01-27,7.0,0.0,ICU,Total,Total,JRC
7261158,7261158,ES,2020-01-27,0.0,0.0,Recovered,Total,Total,JHU
7261159,7261159,ES,2020-01-27,24.0,0.0,Recovered,Total,Total,JRC
7261160,7261160,ES,2020-01-28,0.0,0.0,Active,Total,Total,JHU
7261161,7261161,ES,2020-01-28,40.0,0.0,Active,Total,Total,JRC
7261162,7261162,ES,2020-01-28,0.0,0.0,Confirmed,Total,Total,JHU
7261163,7261163,ES,2020-01-28,40.0,0.0,Confirmed,Total,Total,JRC
7261164,7261164,ES,2020-01-28,0.0,0.0,Deaths,Total,Total,JHU
7261165,7261165,ES,2020-01-28,1.0,0.0,Deaths,Total,Total,JRC
7261166,7261166,ES,2020-01-28,0.0,0.0,Hospitalized,Total,Total,JRC
7261167,7261167,ES,2020-01-28,7.0,0.0,ICU,Total,Total,JRC
7261168,7261168,ES,2020-01-28,0.0,0.0,Recovered,Total,Total,JHU
7261169,7261169,ES,2020-01-28,24.0,0.0,Recovered,Total,Total,JRC
7261170,7261170,ES,2020-01-29,0.0,0.0,Active,Total,Total,JHU
7261171,7261171,ES,2020-01-29,40.0,0.0,Active,Total,Total,JRC
7261172,7261172,ES,2020-01-29,0.0,0.0,Confirmed,Total,Total,JHU
7261173,7261173,ES,2020-01-29,40.0,0.0,Confirmed,Total,Total,JRC
7261174,7261174,ES,2020-01-29,0.0,0.0,Deaths,Total,Total,JHU
7261175,7261175,ES,2020-01-29,1.0,0.0,Deaths,Total,Total,JRC
7261176,7261176,ES,2020-01-29,0.0,0.0,Hospitalized,Total,Total,JRC
7261177,7261177,ES,2020-01-29,7.0,0.0,ICU,Total,Total,JRC
7261178,7261178,ES,2020-01-29,0.0,0.0,Recovered,Total,Total,JHU
7261179,7261179,ES,2020-01-29,24.0,0.0,Recovered,Total,Total,JRC
7261180,7261180,ES,2020-01-30,0.0,0.0,Active,Total,Total,JHU
7261181,7261181,ES,2020-01-30,40.0,0.0,Active,Total,Total,JRC
7261182,7261182,ES,2020-01-30,0.0,0.0,Confirmed,Total,Total,JHU
7261183,7261183,ES,2020-01-30,40.0,0.0,Confirmed,Total,Total,JRC
7261184,7261184,ES,2020-01-30,0.0,0.0,Deaths,Total,Total,JHU
7261185,7261185,ES,2020-01-30,1.0,0.0,Deaths,Total,Total,JRC
7261186,7261186,ES,2020-01-30,0.0,0.0,Hospitalized,Total,Total,JRC
7261187,7261187,ES,2020-01-30,7.0,0.0,ICU,Total,Total,JRC
7261188,7261188,ES,2020-01-30,0.0,0.0,Recovered,Total,Total,JHU
7261189,7261189,ES,2020-01-30,24.0,0.0,Recovered,Total,Total,JRC
7261190,7261190,ES,2020-01-31,0.0,0.0,Active,Total,Total,JHU
7261191,7261191,ES,2020-01-31,40.0,0.0,Active,Total,Total,JRC
7261192,7261192,ES,2020-01-31,0.0,0.0,Confirmed,Total,Total,JHU
7261193,7261193,ES,2020-01-31,40.0,0.0,Confirmed,Total,Total,JRC
7261194,7261194,ES,2020-01-31,0.0,0.0,Deaths,Total,Total,JHU
7261195,7261195,ES,2020-01-31,1.0,0.0,Deaths,Total,Total,JRC
7261196,7261196,ES,2020-01-31,0.0,0.0,Hospitalized,Total,Total,JRC
7261197,7261197,ES,2020-01-31,7.0,0.0,ICU,Total,Total,JRC
7261198,7261198,ES,2020-01-31,0.0,0.0,Recovered,Total,Total,JHU
7261199,7261199,ES,2020-01-31,24.0,0.0,Recovered,Total,Total,JRC
7261200,7261200,ES,2020-02-01,1.0,1.0,Active,Total,Total,JHU
7261201,7261201,ES,2020-02-01,40.0,0.0,Active,Total,Total,JRC
7261202,7261202,ES,2020-02-01,1.0,1.0,Confirmed,Total,Total,JHU
7261203,7261203,ES,2020-02-01,40.0,0.0,Confirmed,Total,Total,JRC
7261204,7261204,ES,2020-02-01,0.0,0.0,Deaths,Total,Total,JHU
7261205,7261205,ES,2020-02-01,1.0,0.0,Deaths,Total,Total,JRC
7261206,7261206,ES,2020-02-01,0.0,0.0,Hospitalized,Total,Total,JRC
7261207,7261207,ES,2020-02-01,7.0,0.0,ICU,Total,Total,JRC
7261208,7261208,ES,2020-02-01,0.0,0.0,Recovered,Total,Total,JHU
7261209,7261209,ES,2020-02-01,24.0,0.0,Recovered,Total,Total,JRC
7261210,7261210,ES,2020-02-02,1.0,0.0,Active,Total,Total,JHU
7261211,7261211,ES,2020-02-02,40.0,0.0,Active,Total,Total,JRC
7261212,7261212,ES,2020-02-02,1.0,0.0,Confirmed,Total,Total,JHU
7261213,7261213,ES,2020-02-02,40.0,0.0,Confirmed,Total,Total,JRC
7261214,7261214,ES,2020-02-02,0.0,0.0,Deaths,Total,Total,JHU
7261215,7261215,ES,2020-02-02,1.0,0.0,Deaths,Total,Total,JRC
7261216,7261216,ES,2020-02-02,0.0,0.0,Hospitalized,Total,Total,JRC
7261217,7261217,ES,2020-02-02,7.0,0.0,ICU,Total,Total,JRC
7261218,7261218,ES,2020-02-02,0.0,0.0,Recovered,Total,Total,JHU
7261219,7261219,ES,2020-02-02,24.0,0.0,Recovered,Total,Total,JRC
7261220,7261220,ES,2020-02-03,1.0,0.0,Active,Total,Total,JHU
7261221,7261221,ES,2020-02-03,40.0,0.0,Active,Total,Total,JRC
7261222,7261222,ES,2020-02-03,1.0,0.0,Confirmed,Total,Total,JHU
7261223,7261223,ES,2020-02-03,40.0,0.0,Confirmed,Total,Total,JRC
7261224,7261224,ES,2020-02-03,0.0,0.0,Deaths,Total,Total,JHU
7261225,7261225,ES,2020-02-03,1.0,0.0,Deaths,Total,Total,JRC
7261226,7261226,ES,2020-02-03,0.0,0.0,Hospitalized,Total,Total,JRC
7261227,7261227,ES,2020-02-03,7.0,0.0,ICU,Total,Total,JRC
7261228,7261228,ES,2020-02-03,0.0,0.0,Recovered,Total,Total,JHU
7261229,7261229,ES,2020-02-03,24.0,0.0,Recovered,Total,Total,JRC
7261230,7261230,ES,2020-02-04,1.0,0.0,Active,Total,Total,JHU
7261231,7261231,ES,2020-02-04,40.0,0.0,Active,Total,Total,JRC
7261232,7261232,ES,2020-02-04,1.0,0.0,Confirmed,Total,Total,JHU
7261233,7261233,ES,2020-02-04,40.0,0.0,Confirmed,Total,Total,JRC
7261234,7261234,ES,2020-02-04,0.0,0.0,Deaths,Total,Total,JHU
7261235,7261235,ES,2020-02-04,1.0,0.0,Deaths,Total,Total,JRC
7261236,7261236,ES,2020-02-04,0.0,0.0,Hospitalized,Total,Total,JRC
7261237,7261237,ES,2020-02-04,7.0,0.0,ICU,Total,Total,JRC
7261238,7261238,ES,2020-02-04,0.0,0.0,Recovered,Total,Total,JHU
7261239,7261239,ES,2020-02-04,24.0,0.0,Recovered,Total,Total,JRC
7261240,7261240,ES,2020-02-05,1.0,0.0,Active,Total,Total,JHU
7261241,7261241,ES,2020-02-05,40.0,0.0,Active,Total,Total,JRC
7261242,7261242,ES,2020-02-05,1.0,0.0,Confirmed,Total,Total,JHU
7261243,7261243,ES,2020-02-05,40.0,0.0,Confirmed,Total,Total,JRC
7261244,7261244,ES,2020-02-05,0.0,0.0,Deaths,Total,Total,JHU
7261245,7261245,ES,2020-02-05,1.0,0.0,Deaths,Total,Total,JRC
7261246,7261246,ES,2020-02-05,0.0,0.0,Hospitalized,Total,Total,JRC
7261247,7261247,ES,2020-02-05,7.0,0.0,ICU,Total,Total,JRC
7261248,7261248,ES,2020-02-05,0.0,0.0,Recovered,Total,Total,JHU
7261249,7261249,ES,2020-02-05,24.0,0.0,Recovered,Total,Total,JRC
7261250,7261250,ES,2020-02-06,1.0,0.0,Active,Total,Total,JHU
7261251,7261251,ES,2020-02-06,40.0,0.0,Active,Total,Total,JRC
7261252,7261252,ES,2020-02-06,1.0,0.0,Confirmed,Total,Total,JHU
7261253,7261253,ES,2020-02-06,40.0,0.0,Confirmed,Total,Total,JRC
7261254,7261254,ES,2020-02-06,0.0,0.0,Deaths,Total,Total,JHU
7261255,7261255,ES,2020-02-06,1.0,0.0,Deaths,Total,Total,JRC
7261256,7261256,ES,2020-02-06,0.0,0.0,Hospitalized,Total,Total,JRC
7261257,7261257,ES,2020-02-06,7.0,0.0,ICU,Total,Total,JRC
7261258,7261258,ES,2020-02-06,0.0,0.0,Recovered,Total,Total,JHU
7261259,7261259,ES,2020-02-06,24.0,0.0,Recovered,Total,Total,JRC
7261260,7261260,ES,2020-02-07,1.0,0.0,Active,Total,Total,JHU
7261261,7261261,ES,2020-02-07,40.0,0.0,Active,Total,Total,JRC
7261262,7261262,ES,2020-02-07,1.0,0.0,Confirmed,Total,Total,JHU
7261263,7261263,ES,2020-02-07,40.0,0.0,Confirmed,Total,Total,JRC
7261264,7261264,ES,2020-02-07,0.0,0.0,Deaths,Total,Total,JHU
7261265,7261265,ES,2020-02-07,1.0,0.0,Deaths,Total,Total,JRC
7261266,7261266,ES,2020-02-07,0.0,0.0,Hospitalized,Total,Total,JRC
7261267,7261267,ES,2020-02-07,7.0,0.0,ICU,Total,Total,JRC
7261268,7261268,ES,2020-02-07,0.0,0.0,Recovered,Total,Total,JHU
7261269,7261269,ES,2020-02-07,24.0,0.0,Recovered,Total,Total,JRC
7261270,7261270,ES,2020-02-08,1.0,0.0,Active,Total,Total,JHU
7261271,7261271,ES,2020-02-08,40.0,0.0,Active,Total,Total,JRC
7261272,7261272,ES,2020-02-08,1.0,0.0,Confirmed,Total,Total,JHU
7261273,7261273,ES,2020-02-08,40.0,0.0,Confirmed,Total,Total,JRC
7261274,7261274,ES,2020-02-08,0.0,0.0,Deaths,Total,Total,JHU
7261275,7261275,ES,2020-02-08,1.0,0.0,Deaths,Total,Total,JRC
7261276,7261276,ES,2020-02-08,0.0,0.0,Hospitalized,Total,Total,JRC
7261277,7261277,ES,2020-02-08,7.0,0.0,ICU,Total,Total,JRC
7261278,7261278,ES,2020-02-08,0.0,0.0,Recovered,Total,Total,JHU
7261279,7261279,ES,2020-02-08,24.0,0.0,Recovered,Total,Total,JRC
7261280,7261280,ES,2020-02-09,2.0,1.0,Active,Total,Total,JHU
7261281,7261281,ES,2020-02-09,40.0,0.0,Active,Total,Total,JRC
7261282,7261282,ES,2020-02-09,2.0,1.0,Confirmed,Total,Total,JHU
7261283,7261283,ES,2020-02-09,40.0,0.0,Confirmed,Total,Total,JRC
7261284,7261284,ES,2020-02-09,0.0,0.0,Deaths,Total,Total,JHU
7261285,7261285,ES,2020-02-09,1.0,0.0,Deaths,Total,Total,JRC
7261286,7261286,ES,2020-02-09,0.0,0.0,Hospitalized,Total,Total,JRC
7261287,7261287,ES,2020-02-09,7.0,0.0,ICU,Total,Total,JRC
7261288,7261288,ES,2020-02-09,0.0,0.0,Recovered,Total,Total,JHU
7261289,7261289,ES,2020-02-09,24.0,0.0,Recovered,Total,Total,JRC
7261290,7261290,ES,2020-02-10,2.0,0.0,Active,Total,Total,JHU
7261291,7261291,ES,2020-02-10,40.0,0.0,Active,Total,Total,JRC
7261292,7261292,ES,2020-02-10,2.0,0.0,Confirmed,Total,Total,JHU
7261293,7261293,ES,2020-02-10,40.0,0.0,Confirmed,Total,Total,JRC
7261294,7261294,ES,2020-02-10,0.0,0.0,Deaths,Total,Total,JHU
7261295,7261295,ES,2020-02-10,1.0,0.0,Deaths,Total,Total,JRC
7261296,7261296,ES,2020-02-10,0.0,0.0,Hospitalized,Total,Total,JRC
7261297,7261297,ES,2020-02-10,7.0,0.0,ICU,Total,Total,JRC
7261298,7261298,ES,2020-02-10,0.0,0.0,Recovered,Total,Total,JHU
7261299,7261299,ES,2020-02-10,24.0,0.0,Recovered,Total,Total,JRC
7261300,7261300,ES,2020-02-11,2.0,0.0,Active,Total,Total,JHU
7261301,7261301,ES,2020-02-11,40.0,0.0,Active,Total,Total,JRC
7261302,7261302,ES,2020-02-11,2.0,0.0,Confirmed,Total,Total,JHU
7261303,7261303,ES,2020-02-11,40.0,0.0,Confirmed,Total,Total,JRC
7261304,7261304,ES,2020-02-11,0.0,0.0,Deaths,Total,Total,JHU
7261305,7261305,ES,2020-02-11,1.0,0.0,Deaths,Total,Total,JRC
7261306,7261306,ES,2020-02-11,0.0,0.0,Hospitalized,Total,Total,JRC
7261307,7261307,ES,2020-02-11,7.0,0.0,ICU,Total,Total,JRC
7261308,7261308,ES,2020-02-11,0.0,0.0,Recovered,Total,Total,JHU
7261309,7261309,ES,2020-02-11,24.0,0.0,Recovered,Total,Total,JRC
7261310,7261310,ES,2020-02-12,2.0,0.0,Active,Total,Total,JHU
7261311,7261311,ES,2020-02-12,40.0,0.0,Active,Total,Total,JRC
7261312,7261312,ES,2020-02-12,2.0,0.0,Confirmed,Total,Total,JHU
7261313,7261313,ES,2020-02-12,40.0,0.0,Confirmed,Total,Total,JRC
7261314,7261314,ES,2020-02-12,0.0,0.0,Deaths,Total,Total,JHU
7261315,7261315,ES,2020-02-12,1.0,0.0,Deaths,Total,Total,JRC
7261316,7261316,ES,2020-02-12,0.0,0.0,Hospitalized,Total,Total,JRC
7261317,7261317,ES,2020-02-12,7.0,0.0,ICU,Total,Total,JRC
7261318,7261318,ES,2020-02-12,0.0,0.0,Recovered,Total,Total,JHU
7261319,7261319,ES,2020-02-12,24.0,0.0,Recovered,Total,Total,JRC
7261320,7261320,ES,2020-02-13,2.0,0.0,Active,Total,Total,JHU
7261321,7261321,ES,2020-02-13,40.0,0.0,Active,Total,Total,JRC
7261322,7261322,ES,2020-02-13,2.0,0.0,Confirmed,Total,Total,JHU
7261323,7261323,ES,2020-02-13,40.0,0.0,Confirmed,Total,Total,JRC
7261324,7261324,ES,2020-02-13,0.0,0.0,Deaths,Total,Total,JHU
7261325,7261325,ES,2020-02-13,1.0,0.0,Deaths,Total,Total,JRC
